ssuid|pnum|panel|finyr3
87686093208718|101|2018|5945.9821644
87686093208718|102|2018|6116.4074464
87686093215818|101|2018|5174.0026121
87686093215818|102|2018|6411.4284421
87686093247318|101|2018|5687.560185
87686093247318|102|2018|6468.7020719
87686093247318|103|2018|12103.86938
87686093247318|104|2018|11918.091076
87686093247318|105|2018|10779.520815
87686093247318|106|2018|11011.767586
87686093267618|101|2018|6440.4530953
87686093273718|101|2018|4135.8712125
87686093295718|101|2018|10299.244911
87686093296718|101|2018|45230.676083
87686093296718|102|2018|37213.963973
87686093296718|103|2018|42952.803419
87686093296718|104|2018|73512.729508
87686094517318|101|2018|10307.300439
87686094523318|101|2018|18217.292157
87686094523318|102|2018|16995.919632
87686094525818|101|2018|10491.365979
87686094525818|102|2018|11131.484395
87686094525818|103|2018|8206.3411172
87686094525818|104|2018|9986.9994197
87686094567618|101|2018|8299.6415925
87686094567618|102|2018|5880.3554839
87686094582018|101|2018|5958.0024995
87686094582018|102|2018|5423.5673142
87686094587318|101|2018|4245.116894
87686094589418|101|2018|12475.201629
87686094589418|102|2018|11081.291881
87686096708718|101|2018|12655.408564
87686096717918|101|2018|5055.429692
87686096765018|101|2018|9859.0290336
87686096778418|101|2018|10153.788996
87686096778418|102|2018|7899.2022465
87686098244718|101|2018|23940.572026
87686098244718|102|2018|20043.176562
87686098281418|101|2018|11524.064236
87686098281418|102|2018|13984.882043
87686098288218|101|2018|7357.2567455
87686098297118|101|2018|32474.913568
87686098899918|101|2018|13150.801711
87686098899918|102|2018|10195.915943
87686099502918|101|2018|16819.617059
87686099502918|102|2018|23039.396234
87686099502918|103|2018|19775.337905
87686099502918|104|2018|15377.233854
87686099508118|101|2018|8212.0264819
87686099508118|102|2018|19907.828694
87686099508118|105|2018|12300.612568
87686099508118|106|2018|29367.185502
87686099516718|101|2018|23106.891082
87686099516718|102|2018|21887.990714
87686099516718|103|2018|59545.008609
87686099531918|101|2018|16069.039834
87686099531918|102|2018|12277.663916
87686099531918|103|2018|14142.786933
87686099531918|104|2018|55258.938993
87686099534618|101|2018|19563.517218
87686099534618|102|2018|26368.349372
87686099534618|103|2018|23950.054736
87686099546618|101|2018|17255.302167
87686099546618|102|2018|12011.924898
87686099546618|104|2018|21744.776202
87686099546618|105|2018|19368.239851
87686099546618|106|2018|25439.760339
87686099549718|101|2018|8491.931381
87686099555218|101|2018|6443.1101852
87686099559618|101|2018|57217.604374
87686099559618|102|2018|47076.321916
87686099562218|101|2018|28418.951341
87686099562218|102|2018|25195.296584
87686099562218|103|2018|34010.036378
87686099578418|101|2018|5065.5280893
87686099585718|101|2018|5974.2509999
87686099585718|102|2018|5383.71702
87686099589918|101|2018|8912.357133
87686099596018|101|2018|13901.648727
87686099596018|102|2018|11921.381805
87686099596018|103|2018|15021.450864
87686099596018|104|2018|19465.129662
87686099599918|101|2018|13150.801711
87686099599918|102|2018|28475.008441
87699503403318|101|2018|7898.2280222
87699503403318|102|2018|7789.755711
87699506808518|101|2018|11839.690292
87699506892518|101|2018|11442.78226
87699527608518|101|2018|13012.787989
87699527608518|102|2018|13649.331089
87699527623218|101|2018|12285.131136
87699527623218|102|2018|14955.89283
87699527638818|101|2018|5217.7200634
87699527638818|102|2018|15543.631249
87699527638818|103|2018|18391.456778
87699527653418|101|2018|4776.8545965
87699527653418|102|2018|4711.2504563
87699527682918|101|2018|35036.061289
87699528507418|101|2018|8822.2125448
87699528507418|102|2018|8666.8412672
88104622277318|101|2018|13820.539906
88109205768818|101|2018|18059.321596
88109209817718|101|2018|12081.644047
88109209817718|102|2018|14561.096927
88109209876218|101|2018|30965.780124
88109210116118|101|2018|11601.664718
88109210124618|101|2018|10640.90512
88109210156518|101|2018|19850.717278
88109210156518|102|2018|16079.680309
88109210156518|103|2018|27506.830176
88109210168818|101|2018|15257.488085
88109210168818|103|2018|21894.571508
88109210168818|104|2018|21288.140816
88109217231018|101|2018|17584.26745
88109217231018|102|2018|15313.451411
88109217231018|103|2018|16601.737737
88109222836618|101|2018|11846.032656
88109222889918|101|2018|12458.519379
88109222889918|102|2018|12715.304501
88109222899918|101|2018|10904.378287
88109235912518|101|2018|14458.82102
88109250028518|101|2018|11441.015396
88109250028518|102|2018|15807.831347
88109250096018|101|2018|15793.094456
88109250099918|101|2018|15027.009492
88109250099918|102|2018|15429.639134
88109250150518|101|2018|12867.282593
88109250151018|101|2018|16804.448123
88109250151018|102|2018|17992.059894
88109250151018|103|2018|29748.749737
88109258850518|101|2018|15140.822955
88109258850518|102|2018|15112.491
88109258876218|101|2018|17483.264077
88109258876218|102|2018|24641.344911
88109258876218|103|2018|44111.672501
88109258876218|104|2018|45451.251454
88109260616118|101|2018|17126.541474
88109260616118|102|2018|17696.813126
88109263566818|101|2018|10537.866961
88109263566818|102|2018|10241.988696
88109268810818|101|2018|20545.778391
88109268810818|102|2018|20602.161177
88109268810818|103|2018|22826.955515
88109268847018|101|2018|15343.871361
88109268847018|102|2018|15787.306554
88109275610818|101|2018|13775.277358
88109275610818|102|2018|11697.372179
88109275610818|103|2018|9223.6732399
88109275610818|104|2018|14219.628767
88109275610818|105|2018|13310.82138
88109275617918|101|2018|28265.969827
88109275617918|102|2018|30067.528634
88109275617918|103|2018|25625.84378
88109275666818|101|2018|14002.741874
88109275666818|102|2018|11851.899223
88109275666818|103|2018|15309.63083
88109275666818|104|2018|13610.450316
88109275666818|105|2018|19285.044386
88109298856518|101|2018|14227.920376
88109298856518|102|2018|14487.9385
88109298856518|103|2018|16111.599288
88109298856518|104|2018|16274.506801
88109298856518|105|2018|10769.07151
88109298868818|101|2018|12115.503053
88109298868818|102|2018|13203.077547
88109298868818|103|2018|17692.806848
88109298868818|104|2018|15482.700368
88113301227718|101|2018|16098.145311
88113334150618|101|2018|8374.8783051
88113334152118|101|2018|15945.692585
88113355023318|101|2018|53140.886107
88113604908118|101|2018|22238.951365
88113604908118|102|2018|18598.647034
88113604934618|101|2018|25358.691986
88113604934618|102|2018|29272.674562
88113604934618|103|2018|33737.780344
88113604945118|101|2018|12579.022077
88113604945118|102|2018|13543.016378
88113604945118|103|2018|14244.398182
88113604945118|104|2018|13751.678207
88113604945118|105|2018|16364.72008
88113604945118|106|2018|9059.519542
88113604949718|101|2018|12083.560012
88113604992518|101|2018|17101.831512
88113604992518|102|2018|9937.642246
88113604992518|103|2018|13375.43965
88113608612018|101|2018|20380.219778
88113608612018|102|2018|13446.595705
88113608612018|103|2018|20815.974824
88113608612018|104|2018|22584.297846
88113608612018|105|2018|23169.894939
88113609824618|101|2018|16339.936824
88113609838318|101|2018|18774.119483
88113609838318|102|2018|19723.200951
88113609838318|103|2018|43956.296421
88113610124618|101|2018|22168.344122
88113610168818|101|2018|35842.145046
88113610176218|101|2018|12686.669214
88113611406918|101|2018|12140.237661
88113611406918|102|2018|11439.331688
88113611438618|101|2018|7893.3844402
88113611438618|102|2018|9996.222816
88113611438618|103|2018|15115.888821
88113611440218|101|2018|9350.6592604
88113613622918|101|2018|25067.549493
88113613622918|102|2018|32709.599097
88113613622918|103|2018|26757.113117
88113613622918|104|2018|26757.113117
88113613634618|101|2018|18061.974635
88113613634618|102|2018|36497.340925
88113613634618|103|2018|43911.10994
88113613672018|101|2018|9112.8932853
88113619931118|101|2018|9483.1617225
88113619965318|101|2018|10085.434143
88113633423218|101|2018|14964.367438
88113633445118|101|2018|17295.959366
88113633445118|102|2018|22322.611297
88113640612718|101|2018|12760.311836
88113640612718|102|2018|13832.83844
88113640612718|103|2018|12749.994184
88113640653418|101|2018|11697.372179
88113640653418|102|2018|11675.70463
88113640653418|103|2018|14219.628767
88113640653418|104|2018|12353.026693
88113640682918|101|2018|10731.448388
88113649429818|101|2018|6890.3229798
88113650001818|101|2018|10430.28039
88113650001818|102|2018|15324.431166
88113650001818|103|2018|8519.6261293
88113650001818|104|2018|9236.0323162
88113650001818|105|2018|12115.503053
88113650019818|101|2018|12334.765567
88113650055218|101|2018|8833.63818
88113650055218|102|2018|13292.226075
88113650075118|101|2018|11160.684115
88113650075118|102|2018|9605.876324
88113650176218|101|2018|26023.851509
88113650176218|102|2018|30792.927346
88113655249718|101|2018|26320.221706
88113655249718|102|2018|19257.700908
88113655249718|103|2018|20944.463332
88113655249718|104|2018|24503.850012
88113655508518|101|2018|6797.2879476
88113655545118|101|2018|12212.006275
88113655545118|102|2018|13543.016378
88113655545118|103|2018|16364.72008
88113655545118|104|2018|14479.348497
88113655582918|101|2018|12616.010717
88113655582918|102|2018|18395.631779
88113655582918|103|2018|16377.347639
88113655582918|104|2018|55698.982698
88113655582918|105|2018|14596.376212
88113655592518|101|2018|14911.951692
88113655593518|101|2018|8535.5938844
88113655593518|102|2018|11700.516299
88113655593518|103|2018|17798.317383
88113659722918|101|2018|12124.326227
88113659793518|101|2018|13543.016378
88113659793518|102|2018|13812.794973
88113659793518|103|2018|14062.407223
88113659793518|104|2018|13187.920588
88113660638318|101|2018|10027.416788
88113660676218|101|2018|20588.163903
88113660676218|102|2018|22331.849127
88113660938318|101|2018|12088.766351
88113660951018|101|2018|14296.981131
88113662555218|101|2018|20742.624022
88113662555218|102|2018|21408.147731
88113662555218|103|2018|12268.829255
88113662555218|104|2018|30049.628089
88113666219818|101|2018|10209.519251
88113666267118|101|2018|11352.353941
88113666267118|102|2018|16285.458151
88113666267118|103|2018|14624.395945
88113668958818|101|2018|15428.784167
88113668958818|102|2018|18022.465761
88113668965318|101|2018|10618.349182
88113668965318|102|2018|11588.852518
88113668987918|101|2018|27585.959842
88113668987918|102|2018|36497.340925
88113668987918|103|2018|33428.07929
88113668987918|104|2018|26433.874194
88113668987918|105|2018|29363.684602
88113675587918|101|2018|26982.968753
88113675587918|102|2018|15241.631327
88113675587918|103|2018|26982.968753
88113678316018|101|2018|15711.471902
88113678316018|102|2018|12101.098567
88113678316018|103|2018|14950.42216
88113678316018|104|2018|12120.599566
88113681608118|101|2018|37475.0286
88113684778418|101|2018|9249.1234768
88113684778418|102|2018|11417.179323
88113684778418|103|2018|11618.371023
88113694531818|101|2018|10548.189478
88113694555218|101|2018|10607.787606
88113696722018|101|2018|35309.537388
88113696722018|102|2018|18383.71742
88113696727718|101|2018|20380.219778
88113696727718|102|2018|22584.297846
88113696775918|101|2018|8006.0075252
88113698218918|101|2018|6961.0247605
88113698275118|101|2018|10461.528056
88113698275118|102|2018|16377.128932
88122805750518|101|2018|6500.6970685
88122805750518|102|2018|6124.1406379
88122809816118|101|2018|17028.337202
88122809816118|102|2018|8132.2972372
88122809816118|103|2018|10328.563121
88122809851018|101|2018|8722.9038413
88122809856518|101|2018|11403.292717
88122809856518|102|2018|12118.362062
88122809856518|105|2018|13372.941872
88122809856518|106|2018|13372.941872
88122810116118|101|2018|11694.612492
88122810116118|103|2018|13772.027445
88122810116118|104|2018|14216.27402
88122810116118|105|2018|11832.595496
88122810117718|101|2018|10422.471376
88122810117718|102|2018|10537.866961
88122810168818|101|2018|9170.6656147
88122817231018|101|2018|13200.138764
88122817231018|102|2018|15595.655374
88122817276218|101|2018|15229.731233
88122829441418|101|2018|11299.238477
88122830280118|101|2018|34526.290746
88122830280118|102|2018|30180.412712
88122830339418|101|2018|17292.00744
88122830339418|102|2018|24131.773648
88122830339418|103|2018|16466.969986
88122830339418|104|2018|20039.478376
88122832317218|101|2018|27991.889418
88122832317218|102|2018|33225.747488
88122832358218|101|2018|16831.122625
88122832379718|101|2018|17264.855383
88122858816118|101|2018|9179.5467907
88122858831018|101|2018|10924.321437
88122858831018|102|2018|10076.960666
88122860638318|101|2018|7316.0330373
88122860650518|101|2018|8712.5640555
88122860650518|102|2018|10121.034221
88122860650518|103|2018|11614.862393
88122860650518|104|2018|19268.493722
88122860650518|105|2018|14931.821096
88122862519818|101|2018|10055.299766
88122862519818|102|2018|26250.468116
88122862519818|103|2018|22183.209936
88122862555218|101|2018|16774.407983
88122872317218|101|2018|19383.713407
88122872317218|102|2018|12309.520729
88122872317218|103|2018|23573.124967
88122872334818|101|2018|6890.3229798
88122872334818|102|2018|13195.018802
88122872334818|103|2018|29620.872564
88122872334818|104|2018|29620.872564
88122872389818|101|2018|20832.294911
88122875531118|101|2018|26334.495841
88122875531118|102|2018|14139.770739
88122875531118|103|2018|34422.217338
88122875531118|104|2018|34422.217338
88122875539418|101|2018|35687.304892
88122875539418|102|2018|27614.695493
88122875539418|103|2018|36749.390626
88122875539418|104|2018|30437.673
88122875551818|101|2018|42187.53303
88122875551818|102|2018|18547.926883
88122892917218|101|2018|42187.53303
88122892917218|102|2018|41483.243641
88122892980118|101|2018|17997.821974
88122892988318|101|2018|21980.835573
88122898824618|101|2018|9520.3768911
88122898824618|102|2018|12216.338469
88127628536518|101|2018|18518.096325
88127628536518|102|2018|20851.463395
88127628536518|103|2018|28430.567409
88127628536518|104|2018|35971.482936
88127628536518|105|2018|13108.57155
88127628596418|101|2018|26750.416053
88127686028418|101|2018|24206.367007
88127686028418|102|2018|24413.221673
88127686028418|103|2018|23749.257049
88128502106918|101|2018|7827.7222463
88128502106918|102|2018|6763.2223226
88128502117218|101|2018|31497.234397
88128502134618|101|2018|10745.810808
88128502146718|101|2018|11405.119142
88128502172018|101|2018|29429.232998
88128502172018|102|2018|35940.16816
88128502172018|103|2018|39321.001024
88128502172018|104|2018|36822.242531
88128503709218|101|2018|10272.398335
88128503709218|102|2018|13816.171333
88128503709218|103|2018|12939.158559
88128503709218|104|2018|10805.706145
88128503710818|101|2018|12322.403234
88128503710818|102|2018|16454.741156
88128503716018|101|2018|15614.560105
88128503718918|101|2018|37165.769027
88128503728018|101|2018|18948.071092
88128503728518|101|2018|17868.067652
88128503728518|102|2018|15499.51133
88128503728518|103|2018|28908.642152
88128503728518|104|2018|31145.247668
88128503758218|101|2018|22295.821203
88128503769518|101|2018|15199.616445
88128503769518|102|2018|18489.194701
88128503796018|101|2018|16775.605553
88128503796018|102|2018|22285.384863
88128503796618|101|2018|49861.942781
88128503796618|102|2018|35032.815194
88128503799918|101|2018|12750.051855
88128503799918|102|2018|11409.544934
88128504901818|101|2018|8332.4738819
88128504901818|102|2018|7162.6308271
88128504919518|101|2018|19796.93696
88128504919518|102|2018|18554.950535
88128504923218|101|2018|22809.872773
88128504934618|101|2018|11513.612829
88128504951018|101|2018|12028.410404
88128504951018|102|2018|22067.990408
88128504951018|103|2018|14317.734299
88128504955218|101|2018|16498.277078
88128504955218|102|2018|12059.121137
88128504955218|103|2018|10614.081117
88128504955218|104|2018|13848.419229
88128504955218|105|2018|16498.277078
88128504955218|106|2018|15324.431166
88128504955218|107|2018|31841.722309
88128504955218|108|2018|13369.786879
88128504955218|109|2018|15577.308689
88128504982918|101|2018|9321.0154007
88128506808518|101|2018|7789.5884781
88128507305318|101|2018|23111.669063
88128507305318|102|2018|21154.444659
88128507305318|103|2018|21985.478215
88128507305318|104|2018|21482.473575
88128507312018|101|2018|12257.919623
88128507312018|102|2018|9679.3032533
88128507317718|101|2018|16097.139298
88128507317718|102|2018|12867.282593
88128507339418|101|2018|11296.959246
88128507351018|101|2018|8545.7901721
88128507351018|102|2018|6670.5947887
88128507351018|103|2018|15109.300382
88128507377918|101|2018|21333.837882
88128507377918|102|2018|21207.261057
88128507377918|103|2018|33192.559452
88128507377918|104|2018|22589.412959
88128507379718|101|2018|16745.198506
88128507379718|102|2018|50302.660801
88128509210818|101|2018|11640.778272
88128509236618|101|2018|18867.843654
88128509236618|102|2018|22658.400302
88128509236618|103|2018|29042.625989
88128509246618|101|2018|10085.434143
88128509289918|101|2018|16291.212281
88128509289918|102|2018|21177.775302
88128511402018|101|2018|10027.940592
88128511409818|101|2018|10707.849316
88128511419518|101|2018|14078.002713
88128512603318|101|2018|11169.114548
88128513608118|101|2018|10085.434143
88128513610818|101|2018|15571.634485
88128517219518|101|2018|16299.96153
88128517219518|102|2018|22278.064946
88128517219518|103|2018|25539.606169
88128517238818|101|2018|8199.0305726
88128517238818|102|2018|9224.6357209
88128519925118|101|2018|17976.42825
88128519925118|102|2018|27554.94562
88128519941418|101|2018|16108.846943
88128519941418|102|2018|35700.016628
88128519941418|103|2018|49525.483088
88128519941418|104|2018|49525.483088
88128520412018|101|2018|12141.115878
88128520975918|101|2018|6058.146591
88128520975918|102|2018|22409.867369
88128520975918|103|2018|24236.381692
88128521514018|101|2018|5668.3413736
88128521538618|101|2018|21725.533819
88128521575918|102|2018|50119.794122
88128522205318|101|2018|10361.78761
88128522205318|102|2018|14157.915377
88128522205318|103|2018|11011.547014
88128522216118|101|2018|8378.4668297
88128522216118|102|2018|15468.704277
88128522231018|101|2018|12458.519379
88128522285118|101|2018|5914.0061939
88128522296618|101|2018|9337.7840015
88128522296618|102|2018|13603.087984
88128522296618|103|2018|15658.121144
88128522296618|104|2018|15486.353965
88128522828518|101|2018|11265.388065
88128527409218|101|2018|19081.706762
88128527409218|102|2018|18354.060862
88128527409218|103|2018|26766.862145
88128527409218|104|2018|26766.862145
88128527409218|105|2018|19704.880324
88128527458218|101|2018|25798.431534
88128527458218|102|2018|12856.297683
88128527458218|103|2018|14572.532247
88128527493518|101|2018|8942.5522901
88128527645118|101|2018|10209.519251
88128527692518|101|2018|5730.0214179
88128527693518|101|2018|6083.0316659
88128528517918|101|2018|14985.391048
88128528536618|101|2018|13275.384809
88128528550118|101|2018|25673.684669
88128528596018|101|2018|18757.10854
88128530205318|101|2018|9902.3926478
88128530205318|102|2018|9629.1247307
88128530236318|101|2018|13515.896974
88128530236318|102|2018|12333.825012
88128530236318|103|2018|12333.825012
88128530236318|104|2018|14411.942721
88128530236318|105|2018|7727.4440579
88128530236318|106|2018|15904.275521
88128530236318|107|2018|10800.21749
88128530246718|101|2018|19301.685753
88128530246718|102|2018|12642.780922
88128530263218|101|2018|50656.012689
88128530296618|101|2018|17854.624735
88128530296618|102|2018|19612.475059
88128530358818|101|2018|15363.195502
88128530358818|102|2018|18917.699848
88128532025318|101|2018|12020.281423
88128532025318|102|2018|18664.63244
88128532056618|101|2018|11772.165632
88128532056618|102|2018|15305.045718
88128532076518|101|2018|16842.331601
88128532300318|101|2018|22008.654461
88128532300318|102|2018|22692.892304
88128532300318|103|2018|28500.513805
88128532300318|104|2018|27241.38703
88128532309218|101|2018|6914.7337795
88128532309218|102|2018|9728.0117567
88128532309218|103|2018|10902.192902
88128532317218|101|2018|9350.6592604
88128532317718|101|2018|24241.804948
88128532317718|102|2018|20258.723663
88128532317718|103|2018|32173.909348
88128532328018|101|2018|12026.602591
88128532328018|102|2018|12967.556857
88128532328018|103|2018|13333.517781
88128532328018|104|2018|13333.517781
88128532328018|105|2018|12552.434468
88128532346718|101|2018|7309.861424
88128532351018|101|2018|36991.981099
88128532351018|102|2018|20728.461041
88128532388318|101|2018|7432.9383686
88128532388318|102|2018|12729.964117
88128532389818|101|2018|10218.534797
88128532396618|102|2018|15886.20223
88128532396618|103|2018|19694.519864
88128532396618|104|2018|14039.484549
88128532396618|105|2018|25606.362385
88128532396618|106|2018|11929.377959
88128533482918|101|2018|8801.2734219
88128533498818|101|2018|8408.2526084
88128535917918|101|2018|13250.780282
88128535917918|102|2018|17222.8037
88128535917918|103|2018|21939.727924
88128535917918|104|2018|21939.727924
88128535947018|101|2018|17423.172285
88128535950518|101|2018|5963.5520597
88128535989918|101|2018|15004.971365
88128535989918|103|2018|18821.680062
88128538200318|101|2018|13634.732618
88128538200318|102|2018|12797.262439
88128538200318|103|2018|10663.801894
88128538205318|101|2018|11831.546877
88128538205318|102|2018|9888.8947567
88128538205318|103|2018|7358.5489156
88128538205318|104|2018|21613.372126
88128538205318|105|2018|9521.025188
88128538236318|102|2018|16279.163343
88128538256618|101|2018|19244.176811
88128538280118|101|2018|35729.676284
88128538280118|102|2018|41606.865339
88128538296618|101|2018|13739.564037
88128538296618|102|2018|10738.151966
88128540056618|101|2018|22060.742017
88128540056618|102|2018|24247.354155
88128540056618|103|2018|48044.81283
88128540056618|104|2018|15540.413754
88128540056618|105|2018|16137.404822
88128540319818|101|2018|10237.64227
88128540331818|101|2018|7626.1020233
88128540331818|102|2018|9102.5447892
88128540331818|103|2018|13594.375676
88128540346718|101|2018|11728.093415
88128540375118|101|2018|8082.8591365
88128540375118|102|2018|12949.341281
88128540375118|103|2018|14157.915377
88128540396618|101|2018|31821.572827
88128540396618|102|2018|30029.671789
88128540619518|101|2018|10209.519251
88128540653418|101|2018|13913.810311
88128540653418|102|2018|15378.328638
88128540692518|101|2018|15642.356863
88128540692518|102|2018|18402.706511
88128540692518|103|2018|14280.25982
88128540696418|101|2018|10745.810808
88128540808518|101|2018|14609.956738
88128540819818|101|2018|16665.950664
88128540823218|101|2018|6962.895126
88128540875118|101|2018|13623.553672
88128541500318|101|2018|14539.766583
88128541500318|102|2018|13928.997073
88128541503318|101|2018|13224.725072
88128541505318|101|2018|12316.992298
88128541505318|102|2018|12680.391938
88128541505318|103|2018|41538.614735
88128541505318|104|2018|38462.489768
88128541509218|101|2018|20397.655752
88128541509218|102|2018|22358.499194
88128541509218|103|2018|22977.217993
88128541524618|101|2018|14617.319153
88128541524618|102|2018|19442.879154
88128541524618|103|2018|16712.419216
88128541553618|101|2018|15248.460318
88128541553618|102|2018|21693.922444
88128541556518|101|2018|11872.681262
88128541568818|101|2018|9265.3357439
88128541568818|102|2018|8300.2804365
88128541806118|101|2018|8432.3560955
88128541808518|101|2018|11668.452666
88128541812718|101|2018|5524.2806566
88128541816018|101|2018|5524.2806566
88128541853418|101|2018|8432.3560955
88128541867118|101|2018|17146.480539
88128541893518|101|2018|14212.417517
88128542110818|101|2018|15140.822955
88128542110818|102|2018|20860.311317
88128542166818|101|2018|17264.219228
88128542166818|102|2018|15789.149388
88128542166818|103|2018|17013.465332
88128542169518|101|2018|17092.470374
88128542169518|102|2018|13582.964135
88128542169518|103|2018|22156.622599
88128542188318|101|2018|13195.018802
88128542188318|102|2018|24503.850012
88128543803318|101|2018|12610.33439
88128543803318|102|2018|19926.866071
88128543816118|101|2018|5570.5615124
88128543817218|102|2018|94329.278571
88128543828018|101|2018|13851.359207
88128543828018|102|2018|15787.738878
88128543838318|101|2018|6416.4968168
88128543847018|101|2018|9807.591367
88128543879718|101|2018|40414.802792
88128543879718|102|2018|37825.693214
88128543879718|103|2018|53547.004747
88128547217718|101|2018|11397.477532
88128547224618|101|2018|6725.8379056
88128547251018|101|2018|11472.36404
88128547251018|102|2018|12722.759111
88128547251018|103|2018|13381.660458
88128547251018|104|2018|12414.539144
88128547256618|101|2018|33225.747488
88128549417718|101|2018|10400.15935
88128549425118|101|2018|15491.553809
88128549425118|102|2018|15660.048421
88128549429818|101|2018|12414.305631
88128549429818|102|2018|14348.443059
88128550028518|102|2018|16214.773452
88128550036618|101|2018|9037.3538119
88128550036618|102|2018|11242.697667
88128550047018|101|2018|10478.362124
88128550047018|102|2018|12722.759111
88128550047018|103|2018|11617.22043
88128550047018|104|2018|13381.660458
88128550066818|101|2018|11921.812301
88128550066818|102|2018|14898.936552
88128550067118|101|2018|14072.000791
88128550067118|102|2018|10026.961079
88128550067118|103|2018|23157.264336
88128550085118|101|2018|12136.425332
88128550085118|102|2018|12715.304501
88128550096018|101|2018|7162.6308271
88128550096018|102|2018|8319.4538364
88128550099918|101|2018|10114.400417
88128550846718|101|2018|10585.111516
88128550846718|102|2018|12399.308252
88128550858218|101|2018|8867.3693022
88128550858218|102|2018|23320.689969
88128550888318|101|2018|11652.915326
88128550888318|102|2018|11221.82455
88128555217918|101|2018|10856.894873
88128555217918|102|2018|9889.6594898
88128555217918|103|2018|15043.720628
88128555217918|104|2018|12713.814031
88128555246618|101|2018|12479.528777
88128555296018|101|2018|7534.0493832
88128555296018|102|2018|10081.745402
88128555296018|103|2018|13691.613621
88128555296018|106|2018|14589.70527
88128555296018|107|2018|14838.106264
88128555506918|101|2018|16416.452727
88128555506918|102|2018|11414.3238
88128555506918|103|2018|17566.55366
88128555508118|101|2018|16498.52141
88128555523218|101|2018|20108.18391
88128555523218|102|2018|25559.393079
88128555546618|101|2018|22068.969448
88128555582918|101|2018|15391.877197
88128555582918|102|2018|16113.652772
88128555585718|101|2018|10396.48687
88128555585718|102|2018|23107.729535
88128555592518|101|2018|29357.275942
88128555592518|102|2018|27704.14165
88128559702018|101|2018|17494.338078
88128559702018|102|2018|19774.500629
88128559702018|103|2018|25715.671545
88128559709818|101|2018|13606.485961
88128559712718|101|2018|16005.189278
88128559712718|102|2018|16467.559211
88128559727718|101|2018|12348.31047
88128559765118|101|2018|34307.330583
88128559765118|102|2018|35309.001617
88128560408518|101|2018|17123.299123
88128560408518|102|2018|14427.62786
88128560408518|103|2018|26153.458278
88128560408518|104|2018|23595.364103
88128560427718|101|2018|32013.408766
88128560427718|102|2018|34691.44949
88128560427718|103|2018|34250.389605
88128560427718|104|2018|75047.981617
88128561000318|101|2018|15558.567187
88128561000318|102|2018|16502.17033
88128561000318|103|2018|14290.760113
88128561000318|104|2018|13955.362738
88128561000318|106|2018|8451.6248411
88128561003318|101|2018|15328.047415
88128561003318|102|2018|13603.087984
88128561003318|103|2018|13372.941872
88128561003318|104|2018|16935.891409
88128561031018|101|2018|17614.457467
88128561031018|102|2018|22506.233902
88128561056518|101|2018|14355.95081
88128561056518|102|2018|39000.650533
88128561056518|103|2018|26599.200345
88128561096618|101|2018|26834.269322
88128562503318|101|2018|13389.392881
88128562503318|102|2018|13817.384769
88128562503318|103|2018|17879.547513
88128562503318|105|2018|23595.364103
88128562503318|106|2018|26153.458278
88128562505318|101|2018|15038.782361
88128562512518|101|2018|26677.440034
88128562519818|101|2018|17347.952774
88128562519818|102|2018|17604.499492
88128562528018|101|2018|18254.35915
88128562531018|101|2018|17319.956006
88128562531018|102|2018|19207.691396
88128562531018|103|2018|23822.430789
88128562531018|104|2018|21615.745574
88128562536318|101|2018|16606.006646
88128562536318|102|2018|16606.006646
88128562536618|101|2018|14200.01537
88128562536618|102|2018|13334.932648
88128562536618|103|2018|30990.88409
88128562551018|101|2018|15776.696044
88128562551018|102|2018|21567.386689
88128562551018|103|2018|14990.686031
88128562553618|101|2018|31821.572827
88128562553618|102|2018|36229.982067
88128562575118|101|2018|14915.915807
88128562575118|102|2018|19864.748256
88128562596618|101|2018|13175.057602
88128562596618|102|2018|13928.997073
88128562599918|101|2018|19411.155766
88128563338818|101|2018|14399.90964
88128563338818|102|2018|13978.134584
88128563338818|103|2018|40201.787838
88128563392518|101|2018|16097.139298
88128563392518|102|2018|12867.282593
88128563510818|101|2018|16008.623959
88128563510818|102|2018|23517.00951
88128563512518|101|2018|12433.907496
88128563512518|102|2018|10524.040214
88128563512518|103|2018|11679.96136
88128563516018|101|2018|11898.201236
88128563516018|102|2018|13819.857299
88128563517918|101|2018|6083.0316659
88128563517918|102|2018|7316.0330373
88128563528518|101|2018|11493.654233
88128563528518|102|2018|9300.2569233
88128563528518|103|2018|15282.332087
88128563528518|104|2018|18810.446106
88128563547018|101|2018|11172.37384
88128563547018|102|2018|23066.650075
88128563547018|103|2018|17063.586591
88128563566818|101|2018|8004.1680007
88128563566818|102|2018|12087.579678
88128563567118|101|2018|14611.100299
88128563567118|102|2018|18557.277419
88128563578418|101|2018|16901.21306
88128563578418|102|2018|13175.057602
88128563589918|101|2018|8874.1345559
88128563599918|101|2018|11959.219562
88128563599918|102|2018|10295.735367
88128566210818|101|2018|9390.0259998
88128566210818|102|2018|9804.7353376
88128566210818|103|2018|16772.546759
88128566210818|104|2018|12939.158559
88128566212518|101|2018|10965.166167
88128566212518|102|2018|12921.189343
88128566217918|101|2018|8251.3955255
88128566217918|102|2018|10077.082994
88128566217918|103|2018|9824.0550149
88128566228518|101|2018|8496.9869754
88128566228518|102|2018|24474.417514
88128566228518|103|2018|27360.121482
88128566228518|104|2018|22182.320853
88128566228518|105|2018|14471.409406
